# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 1500, mean observations per image: 2055.4786666666669
36 0.94434099644219405 0.023603019381542349 0.30226653807990395 0.12766330667748144 5.5268443911486829 -0.75082650089912228 6.2456448680162699 1 1403636627163555584.png
37 0.94433746543811181 0.021237155316846359 0.30253455846886518 0.12746990050996457 5.5228356559043155 -0.71531460246747736 6.2540163388278014 1 1403636627213555456.png
38 0.94439209913645472 0.017936039734093086 0.30295442913046655 0.12657201680281083 5.5185966937047555 -0.66719342630172518 6.2641702596716753 1 1403636627263555584.png
39 0.94438213935009352 0.015522504792894241 0.30385033194147321 0.12480545861680771 5.5206635106639821 -0.63476366880137858 6.2678807708290361 1 1403636627313555456.png
40 0.94441651287156214 0.014811144978547892 0.30429918509908027 0.12353172122163066 5.5195619627201165 -0.62381505070732401 6.2729959486661047 1 1403636627363555584.png
41 0.94440101304369306 0.014856390703087275 0.30468704250152845 0.122685860428149 5.5195229712423695 -0.61952428694861861 6.2778211050593127 1 1403636627413555456.png
42 0.94463460410164202 0.014550757392382924 0.30464272263228548 0.12102293890098074 5.5117994263086754 -0.61413742925327564 6.2898251963937541 1 1403636627463555584.png
43 0.94529035551030982 0.01596583729950744 0.30317203685968119 0.11940666599846882 5.4869503681155241 -0.63805143239779238 6.3137583208590664 1 1403636627513555456.png
44 0.94634739342645779 0.017136966978125893 0.30045085776638442 0.11773791821322309 5.4445468848705634 -0.66392563402690663 6.3509683827798593 1 1403636627563555584.png
45 0.9475533476498792 0.018481421551283326 0.29693982787029227 0.11673829294328451 5.3922986747214843 -0.69374819761096052 6.3939047167651504 1 1403636627613555456.png
46 0.9485285032443721 0.021017246132199689 0.2937024387694584 0.11657972104479646 5.3460686642213098 -0.74020684651605606 6.4282693457052655 1 1403636627663555584.png
47 0.94972427317889363 0.024897998250653766 0.28939902510600418 0.11684219651147953 5.2869417911875463 -0.81062948326846718 6.4678474792435185 1 1403636627713555456.png
48 0.95107258596720556 0.029703904389562337 0.28423588391792037 0.11742476987018936 5.2170898041861724 -0.89739581906968457 6.5109542793299413 1 1403636627763555584.png
49 0.95252832416613653 0.033943662106181195 0.27863992234214824 0.11788728999020438 5.1396896848807954 -0.97837077779319692 6.5573360372009741 1 1403636627813555456.png
50 0.95411793453108629 0.038091622456720639 0.27252729375431128 0.11805451903124942 5.0538532394319189 -1.0613048681208865 6.6062873212147979 1 1403636627863555584.png
51 0.95533337551228759 0.041865608424833646 0.26739970864457852 0.11867100859229159 4.9818405548749052 -1.1324647778045129 6.6435407449833832 1 1403636627913555456.png
52 0.95638779980451338 0.043623889182517091 0.26310977991258777 0.1191326000388772 4.9185832295029241 -1.1691638770406623 6.6778848908457524 1 1403636627963555584.png
53 0.95737354416001585 0.044160885201139789 0.25941500836575609 0.11911996724032813 4.861198871188221 -1.1855407987179996 6.709622987747494 1 1403636628013555456.png
54 0.95828802030624094 0.042331448279754325 0.256846743110761 0.11799097074555644 4.8145392751322422 -1.1660281026456474 6.7385809880877012 1 1403636628063555584.png
55 0.95924507652000846 0.03714826937408354 0.25523862761706584 0.11542154143308936 4.7746015155635835 -1.0973255664320476 6.7693359575914887 1 1403636628113555456.png
56 0.96017578183244368 0.030167490331462148 0.25451542889876561 0.11123977239294451 4.7422591535674856 -1.0051217635932812 6.7965313217639727 1 1403636628163555584.png
57 0.96090196231408609 0.023957400976885795 0.25433138419655543 0.10681296162936202 4.7185007620682038 -0.92294575957908365 6.8142642786811889 1 1403636628213555456.png
58 0.96153249092590487 0.020090995012881516 0.25445321495689766 0.10151444336307963 4.7009629499740093 -0.87932003509394019 6.822834107103537 1 1403636628263555584.png
59 0.96192698773823959 0.018097898944835471 0.25522142448038571 0.096077889240042638 4.6944747315483664 -0.86343417027482816 6.8206649888878843 1 1403636628313555456.png
60 0.96212769277358123 0.017554088532661997 0.25561583488603068 0.093073636060327369 4.6880332017558866 -0.85689365752365976 6.8167231699232804 1 1403636628363555584.png
61 0.96223930869193386 0.017981289719477978 0.25599555124110662 0.090765983566837752 4.683200270761537 -0.86241311851232627 6.8106701123156155 1 1403636628413555456.png
62 0.96222033072019575 0.018313144598418065 0.25653196225311004 0.089375702661312673 4.681416143911151 -0.8625106412997976 6.8031189127405085 1 1403636628463555584.png
63 0.96212195251688215 0.019137517805666419 0.25714650948949547 0.088491675058783262 4.6814602865751835 -0.86894171791621166 6.793058335681402 1 1403636628513555456.png
64 0.96201129194435209 0.02013154707641493 0.25779958048029 0.087569237110159875 4.6815786652214086 -0.88004878491452609 6.7827033158118804 1 1403636628563555584.png
65 0.96175208955907476 0.020986601087742116 0.25890608958251776 0.086948936627349649 4.6874669338442709 -0.88807207815252187 6.7682366345407088 1 1403636628613555456.png
66 0.96158135331469874 0.021151360432589014 0.25951144625185668 0.086992701840977141 4.6859441246136191 -0.88395240297484778 6.7596007148348276 1 1403636628663555584.png
67 0.96166904654948882 0.020746795550849694 0.25861257241365504 0.088779236156662403 4.6644889344682685 -0.865288516707858 6.7653317208866177 1 1403636628713555456.png
68 0.96208758809001405 0.021799510886337897 0.25592325816152245 0.091736252922422809 4.6200734453051577 -0.86802597277520821 6.782962391774638 1 1403636628763555584.png
69 0.96274306785820507 0.023696577991439427 0.25209741121519974 0.094927091712859915 4.5597934644219933 -0.88656369235727628 6.8081501655264036 1 1403636628813555456.png
70 0.9634731577225959 0.026370695735225144 0.24800407173594236 0.097560448732483429 4.4950730380724426 -0.92147169962836506 6.8331059735329571 1 1403636628863555584.png
71 0.96416596156477397 0.02934665394543105 0.2442203334150341 0.09939417089916186 4.4333581207533603 -0.96397801572529396 6.8538301018545669 1 1403636628913555456.png
72 0.96471822289655018 0.031879608346568715 0.2410903045011247 0.10088560877819214 4.3800561298748315 -0.99851591681356033 6.8694249723855316 1 1403636628963555584.png
73 0.96523991389520525 0.034159028528259777 0.23852502999607481 0.10124662690161063 4.3323223153789341 -1.0318187303883524 6.8812735102475475 1 1403636629013555456.png
74 0.96581516881691165 0.035425686426026629 0.23610280964071897 0.10100269156890673 4.2845763894600637 -1.0496646543630326 6.8953222664457856 1 1403636629063555584.png
75 0.96639602409944203 0.035481203747618151 0.23348968762108879 0.10150061359428904 4.2341390659002229 -1.0442986058403319 6.9131047929235789 1 1403636629113555456.png
76 0.96736059805420915 0.035820345724923444 0.23001020732732444 0.10012832111641169 4.1678685540665326 -1.0538090906670765 6.9368177209751165 1 1403636629163555584.png
77 0.9686107616543842 0.0350700956578072 0.22558577678281166 0.09835821323693085 4.0859597572554964 -1.0502412016421581 6.9701002627525526 1 1403636629213555456.png
78 0.96982561122899935 0.033795663110207694 0.22146462446359827 0.096174617599638149 4.0073834462380216 -1.0405826671729423 7.0002086108975874 1 1403636629263555584.png
79 0.97096828627667853 0.032402757221937223 0.21809519698259944 0.092763858384974154 3.9368615213265654 -1.0337755478866519 7.0235104484887581 1 1403636629313555456.png
80 0.97193636349852908 0.031064373044412102 0.21544548485524748 0.089207360078080042 3.8773845438675067 -1.027818978714955 7.0388420333714468 1 1403636629363555584.png
81 0.97287954482150707 0.029604171631371964 0.21345563662387876 0.084057572433494043 3.8239941142878506 -1.0266656919385726 7.0491226229865305 1 1403636629413555456.png
82 0.97410379231810407 0.027725412991841003 0.21032629139282741 0.078204567736541955 3.7522137325024514 -1.0244176488025192 7.0677525641081367 1 1403636629463555584.png
83 0.97546016806060709 0.027008619140845434 0.20605966849504576 0.072714565521557362 3.6651405948924993 -1.04082776053918 7.089526051830946 1 1403636629513555456.png
84 0.97685307700291024 0.028041769923914869 0.20062627081499168 0.068708256769838813 3.5638509788026687 -1.0800795821460067 7.1138745277051258 1 1403636629563555584.png
85 0.97835388258805822 0.03041685656385729 0.19328062087639514 0.067387661001707524 3.4393082419943468 -1.1327083837616085 7.1444529846615765 1 1403636629613555456.png
86 0.97983570261735919 0.034450246883107008 0.18516120637272615 0.066712098008050807 3.3042876754839958 -1.2103184094666484 7.1719857675569667 1 1403636629663555584.png
87 0.98135191876221983 0.038259265050181505 0.17630106222816383 0.066351907559245207 3.158725271312012 -1.2845591249083859 7.2001926283484208 1 1403636629713555456.png
88 0.98290339985530928 0.041683872835724986 0.16677891529221889 0.065940539217085994 3.0014903330288845 -1.3538930056541543 7.2292453831500376 1 1403636629763555584.png
89 0.98451424754971517 0.044098296644669216 0.15690129775885917 0.064567943797544311 2.8358885335332324 -1.4115917105844065 7.2589010666594751 1 1403636629813555456.png
90 0.98607160065250188 0.046181983070392174 0.14708452815929687 0.062419263072035623 2.6683726915559101 -1.4659753966698656 7.284322553193503 1 1403636629863555584.png
91 0.98745198992954397 0.047548483588289871 0.13809488975728623 0.060062556685184579 2.5118519870759961 -1.5071548486341653 7.3034055706359196 1 1403636629913555456.png
92 0.98860913572892062 0.048018654836676222 0.13006152926252229 0.058567773962197749 2.37108560849952 -1.5285319845734273 7.317298755477041 1 1403636629963555584.png
93 0.98954394503285825 0.048017461078241772 0.12362164066270763 0.056699155551628272 2.2536169551341043 -1.5386707085270885 7.322866116964641 1 1403636630013555456.png
94 0.99034677666158644 0.046563418811794939 0.11845203699302161 0.054901957312714848 2.1538646416250837 -1.5226904157123364 7.3265462446134269 1 1403636630063555584.png
95 0.991117946431881 0.042675885860588986 0.11424939662521261 0.053019434148622646 2.0676016679371712 -1.466662860942572 7.3333397022790558 1 1403636630113555456.png
96 0.9918525306779451 0.036826721129480953 0.11102019943426683 0.050466477152496018 1.9936454228351861 -1.3796319295474337 7.3405166326366214 1 1403636630163555584.png
97 0.99245450474245267 0.030951264827849899 0.10811340865132811 0.048862727019276839 1.9282183970362687 -1.2882229494411237 7.34393930341479 1 1403636630213555456.png
98 0.99291903161121753 0.025877141200853809 0.10606981787801194 0.046812006609825541 1.8759280121837754 -1.2084297367205139 7.3408683631084442 1 1403636630263555584.png
99 0.99320117367340766 0.022698488714348888 0.10452252751940715 0.045948323851965116 1.8344957728804765 -1.1537001222445959 7.3290978744072603 1 1403636630313555456.png
100 0.99330187184914476 0.023062811342928084 0.10344225787754886 0.046034741219436751 1.8044407200285359 -1.1487046247470412 7.3076232553218912 1 1403636630363555584.png
101 0.99332964333489526 0.024167159148095765 0.10270953043278894 0.046507208571966968 1.7802955793295747 -1.1516735813920109 7.2843878978932413 1 1403636630413555456.png
102 0.9932133277858195 0.026428891154518311 0.10242468997337305 0.048352684566830735 1.7655414253043435 -1.1675634408382956 7.2572387970507988 1 1403636630463555584.png
103 0.99310691291175168 0.02740548957920122 0.10245754402588556 0.049900404206764545 1.7549153179132553 -1.1635285146834766 7.2313320180200229 1 1403636630513555456.png
104 0.99291114360267629 0.028268423093614069 0.10251698100423844 0.053090731499976819 1.7486110002574125 -1.1544278026318402 7.2058274823787851 1 1403636630563555584.png
105 0.99270620510618779 0.028154851000287834 0.10297247258100367 0.056021108516143364 1.7472472519256168 -1.1305382852438774 7.1825132250130217 1 1403636630613555456.png
106 0.99245082581419153 0.028979682233100709 0.1037320524641818 0.058661722187181999 1.7501794967444064 -1.1219163062360262 7.1562252199750063 1 1403636630663555584.png
107 0.99223747471634782 0.029406507358461498 0.10476288419431842 0.060206222176695551 1.7547463908640495 -1.1110613709887676 7.1284999054517453 1 1403636630713555456.png
108 0.99213306669778112 0.029575613961080063 0.10613990435608668 0.05942711272611443 1.7608690148158925 -1.1012208655388176 7.0998437999220876 1 1403636630763555584.png
109 0.99198528771242511 0.030397774076625354 0.1079018375971328 0.058295434953739192 1.771923826637773 -1.1026653174799954 7.0683550545544929 1 1403636630813555456.png
110 0.99189808875006713 0.03078229697804219 0.10936268323653596 0.056836917949732384 1.7788873322429506 -1.0997690878647233 7.0376368054582281 1 1403636630863555584.png
111 0.99181036580057713 0.030993235840233009 0.11094069251940998 0.055170466428978215 1.7874163519329922 -1.0959831250055425 7.0068029408301395 1 1403636630913555456.png
112 0.99174330376113806 0.031203486866385546 0.1121760324040434 0.053741042103866064 1.791662496409921 -1.0924645432334015 6.9767277811655442 1 1403636630963555584.png
113 0.99170674297453831 0.03116232837154535 0.11283959295938388 0.053045937545278046 1.7881149635196236 -1.0862073862692831 6.9482668260237812 1 1403636631013555456.png
114 0.99165999424027118 0.03035921242602244 0.11368589683636006 0.052576524274334999 1.7882265395848109 -1.068625886314585 6.9206540039250921 1 1403636631063555584.png
115 0.9916792761384563 0.028844901134679066 0.11414011718439615 0.052078965093120155 1.7825997311961486 -1.0423855530844168 6.8957152308460286 1 1403636631113555456.png
116 0.99167774902814865 0.027580248929247108 0.11455822856110294 0.051874697304245578 1.776146509229982 -1.0193505871789201 6.8699931309675808 1 1403636631163555584.png
117 0.99166513834576298 0.025908584610120751 0.11525416044744527 0.051434201974304733 1.7733514402161101 -0.99111508341214094 6.8443544035017574 1 1403636631213555456.png
118 0.99165859425142289 0.024591901647470424 0.11548759094506356 0.05168256145315038 1.7658232516707946 -0.96748514315507739 6.8183142617936028 1 1403636631263555584.png
119 0.99161418274878843 0.024610662904251953 0.11598236721850978 0.051417101603032637 1.7618253003040549 -0.96330982422961708 6.7896225624164028 1 1403636631313555456.png
120 0.99156107105980507 0.024516230190079376 0.11620202530055442 0.051987365119310708 1.7548335410342266 -0.95732483082368403 6.7616252930106482 1 1403636631363555584.png
121 0.991511648910814 0.024495504714145796 0.11663307538168914 0.051974474985007166 1.7501943953896471 -0.9557416215347746 6.7329183959018195 1 1403636631413555456.png
122 0.99144739438740659 0.024381371974147081 0.11678924354821255 0.052895041870831008 1.7434955330604969 -0.95239960835921722 6.7046465765586438 1 1403636631463555584.png
123 0.991351464723083 0.024330330840538407 0.11704184790397625 0.054143459732551726 1.7377295636218484 -0.95043032247697701 6.6760811513497975 1 1403636631513555456.png
124 0.99128230493596237 0.023833637426512403 0.11706165454470073 0.055569044288382372 1.7308429050390202 -0.94206654279421975 6.6490740864784366 1 1403636631563555584.png
125 0.99115566654824983 0.023873456088343886 0.11747172454840718 0.056928874003584526 1.7273748738246812 -0.94103795490250874 6.6206759481805433 1 1403636631613555456.png
126 0.99101663131278039 0.024310381081260643 0.1180155621492 0.05802903517861388 1.726534637546898 -0.94430451946504823 6.5914487196838589 1 1403636631663555584.png
127 0.99092738123725832 0.024461967645089816 0.1183659667047498 0.058771040311110169 1.7233529274030808 -0.9431863461550154 6.5635342746898431 1 1403636631713555456.png
128 0.99083129792570301 0.024795685848031313 0.11866544076614814 0.059640809702487557 1.7191704022027454 -0.94265985013324372 6.5365140834128379 1 1403636631763555584.png
129 0.99075280385383402 0.024532524812458729 0.11917264432357358 0.060040967072653731 1.7177278220101351 -0.93386680845175984 6.5108573515767691 1 1403636631813555456.png
130 0.99067669297431105 0.024764164697649933 0.1190982155629671 0.061335480710821261 1.7101186607481937 -0.92932724496039165 6.4861313570550863 1 1403636631863555584.png
131 0.99059733103051606 0.025416052620443743 0.11903917538422162 0.062454997784466754 1.7039957127288659 -0.92994569534423166 6.4603870770422214 1 1403636631913555456.png
132 0.99056312768607724 0.025629211753616592 0.11901526328125456 0.062953956823683835 1.6961450533439777 -0.92527580666560527 6.4372096612450136 1 1403636631963555584.png
133 0.99059639927773935 0.025349647658640544 0.11890753014226431 0.06274685949931727 1.6868464740377898 -0.91559785466584431 6.4149206717370548 1 1403636632013555456.png
134 0.99065521814844348 0.02396739358729141 0.11873882922372106 0.062680884123244823 1.6764056339704272 -0.89047563608064872 6.3954944180983997 1 1403636632063555584.png
135 0.99066655271524307 0.022325615762307557 0.11841177966841178 0.063718118678207356 1.666285758334427 -0.86058039660235797 6.3768463051499875 1 1403636632113555456.png
136 0.99068063485885649 0.020315188818008107 0.11727093136426658 0.066232178553172552 1.6471951943917527 -0.82421789285236002 6.3618617819715748 1 1403636632163555584.png
137 0.99067226777386208 0.020357475583932732 0.11671498347926011 0.067317484230169131 1.6351339415345498 -0.81616450786735228 6.3417939946695068 1 1403636632213555456.png
138 0.99079755328174179 0.020010675388495422 0.11642505949007008 0.066068046771067798 1.6251636930532496 -0.80751601412817164 6.320542680904639 1 1403636632263555584.png
139 0.9909019776497352 0.02007249104701176 0.11614107032639789 0.064973976147764179 1.6164009074795769 -0.80614358192131907 6.2991908417434344 1 1403636632313555456.png
140 0.99098924446787484 0.019968789571296813 0.11603180058334138 0.063860676831956231 1.610388867251505 -0.8032641244511598 6.2771109683729245 1 1403636632363555584.png
141 0.99104699574883837 0.02082631715915231 0.11554812542412871 0.063566873776820881 1.601115264899627 -0.8135096213765074 6.2545931030190509 1 1403636632413555456.png
142 0.99109339232645455 0.024024536008742554 0.11587712345216873 0.061067189364307696 1.6017234461987284 -0.8570389353343596 6.22502735127616 1 1403636632463555584.png
143 0.99093227206920054 0.027877868734068136 0.117859582417893 0.05818226051725655 1.6225159898639336 -0.90894113898843321 6.1883050517854068 1 1403636632513555456.png
144 0.99057812863535066 0.033681441032109294 0.12101679242638781 0.054547846429679421 1.6591618603918385 -0.98660217878928247 6.1429760033962344 1 1403636632563555584.png
145 0.98999602896727712 0.0389564575368593 0.12536788742781571 0.051702512966852777 1.7101216376858133 -1.0556086456159415 6.0935209498566838 1 1403636632613555456.png
146 0.98918148670884365 0.042876374587801087 0.13096598621288336 0.050294267168090497 1.7774862551178923 -1.1047948021753515 6.0407022019336019 1 1403636632663555584.png
147 0.98813339521067056 0.04530328506446954 0.13783663459362341 0.050409005105278876 1.861630404217627 -1.1312672677564635 5.985556075851922 1 1403636632713555456.png
148 0.98684813123213355 0.046430118666500667 0.1458625670817785 0.051953070059183364 1.9606863167361572 -1.1358755604042408 5.9271803124693294 1 1403636632763555584.png
149 0.9852965417361812 0.045341344970627119 0.15468623904921594 0.056630863738645718 2.0717760115019326 -1.1039281094221893 5.8691849545971921 1 1403636632813555456.png
150 0.98357599700067766 0.0414661916901468 0.16368001242727698 0.063778261207447895 2.1865799009668976 -1.0289519524790829 5.8139725081029665 1 1403636632863555584.png
151 0.98169263476807711 0.036396028813782899 0.17284714336913731 0.071265454168383341 2.2992601604371576 -0.93476538836229994 5.7582409839684283 1 1403636632913555456.png
152 0.97987330403420636 0.032732623200550169 0.18061925421817523 0.078444683855369179 2.3947467693503817 -0.85693495631638084 5.7029265961585942 1 1403636632963555584.png
153 0.97813836835774026 0.029445719244692397 0.1876216040664867 0.084713727648704773 2.4761578579697212 -0.78532835626208841 5.6492418743293218 1 1403636633013555456.png
154 0.97653443744524482 0.027925921648244697 0.19377621303526343 0.089729675388399918 2.5463501118648693 -0.73711357842887848 5.595217665733899 1 1403636633063555584.png
155 0.97512801421464756 0.02675926223059007 0.19936393913453643 0.093076944252771451 2.6062484111338966 -0.69765258749133618 5.5433440622594921 1 1403636633113555456.png
156 0.97393693325698261 0.026240915578446451 0.20382783717092162 0.095981650234892329 2.6529205827899101 -0.66936978970257499 5.4950194283595186 1 1403636633163555584.png
157 0.97298065579236814 0.026001096387871535 0.20768748912712282 0.097460213936523613 2.6903254828708394 -0.65101913972272185 5.4483739845608854 1 1403636633213555456.png
158 0.97223868917444944 0.027327766500285563 0.21076229841761129 0.097899836650425551 2.7197422370285036 -0.65595428125718824 5.4027638217551912 1 1403636633263555584.png
159 0.97168255201512033 0.028867798945465185 0.21325198814283827 0.097587180749082222 2.7416526418684408 -0.66697627878138521 5.358482308986539 1 1403636633313555456.png
160 0.97129367274836143 0.031014384354437079 0.21550349755195927 0.095838154119260138 2.7584438981097192 -0.69127508142468086 5.3151428327203813 1 1403636633363555584.png
161 0.97111948838382256 0.033466175446455464 0.216594829047312 0.094306067737423949 2.7645435782278649 -0.71977884143110438 5.2757670424555405 1 1403636633413555456.png
162 0.97100090878999712 0.035683563051163228 0.21747676372247141 0.092670252496547728 2.7676033464160037 -0.74697577674567306 5.2371635900956939 1 1403636633463555584.png
163 0.97102611312484832 0.037287734979108589 0.21743689375055447 0.091864626956664086 2.7608530568083731 -0.76608689570152921 5.2035390404833377 1 1403636633513555456.png
164 0.97115711001951921 0.039133398404159775 0.21691042547912406 0.090952251793686309 2.7491701628421015 -0.78905492419412837 5.1712032428669206 1 1403636633563555584.png
165 0.97127096809474101 0.041070740827756781 0.21614916778049525 0.090694200762580085 2.7352777384457498 -0.81031927356914413 5.1392836756737159 1 1403636633613555456.png
166 0.97152423966134827 0.042197108410450893 0.21473338946234555 0.090827458635858463 2.7146605353225359 -0.82092049999469119 5.1124077667545107 1 1403636633663555584.png
167 0.97187056423698592 0.042035837254332187 0.21351444874809228 0.090067613112640402 2.6939811235940025 -0.81798353872965557 5.0869835220449389 1 1403636633713555456.png
168 0.97219678883288951 0.041727823970892496 0.21260109717608311 0.088842365846470567 2.6753514124706568 -0.81215624469861192 5.0601321200517528 1 1403636633763555584.png
169 0.97254813990037681 0.041823737116078126 0.21138662344129927 0.087844100655927085 2.655152851714226 -0.80878605516824043 5.0330281505478638 1 1403636633813555456.png
170 0.97292699604199884 0.041334939018467791 0.2106377527791333 0.08565173841311452 2.6372438359165784 -0.7998509674362172 5.0059290819940019 1 1403636633863555584.png
171 0.97334847561587434 0.041539951458819106 0.21028722650810616 0.08152582300462316 2.6221242328774217 -0.80197070173462115 4.975043722391236 1 1403636633913555456.png
172 0.97377404741617057 0.041133216251288601 0.21021364709773427 0.076696712272583054 2.6071489587805274 -0.79935809600328667 4.944165514899832 1 1403636633963555584.png
173 0.97418240644671106 0.040626474739840358 0.20989962363028769 0.072527763785821237 2.5905623804336142 -0.79482002389287687 4.9132897116977539 1 1403636634013555456.png
174 0.97449934342745692 0.040906370114457045 0.20913381031785599 0.070290454013680628 2.57135302250787 -0.79449323315778875 4.8817438621788112 1 1403636634063555584.png
175 0.97446529054185416 0.04137585857744483 0.2092443425394217 0.070158684219449083 2.5639770733164138 -0.7883542439608372 4.8442576947115592 1 1403636634113555456.png
176 0.97434156404744976 0.042116330941666946 0.20919378481000797 0.071572981176177192 2.5555554306061481 -0.77900276447078309 4.8069371991721388 1 1403636634163555584.png
177 0.97412121979555144 0.042608114707426328 0.20893280530003078 0.074963194799615121 2.5462609375196026 -0.75999589964179259 4.7712755731975287 1 1403636634213555456.png
